Unit ID,Unit Name,Unit name local script,Fuel type,Unit type,Country/Area,"Subnational unit (province, state)",Latitude,Longitude,Location accuracy,Status,Status year,Discovery year,Production start year,Operator,Owner,Parent,Onshore/Offshore,Production Type,Wiki URL
OG0009163,Wizard Lake,,oil and gas,field,Canada,Alberta,53.145,-113.891,exact,operating,2022,1951,,,,,Onshore,Unknown,"https://www.gem.wiki/Wizard_Lake_Oil_and_Gas_Field_(Alberta,_Canada)"
OG0009166,Wood River,,oil and gas,field,Canada,Alberta,52.695,-113.34,exact,operating,2022,1953,,,,,Onshore,Unknown,"https://www.gem.wiki/Wood_River_Oil_and_Gas_Field_(Alberta,_Canada)"
OG0009170,Workman,,oil and gas,field,Canada,Alberta,51.65,-113.628,exact,operating,2022,1951,,,,,Onshore,Unknown,"https://www.gem.wiki/Workman_Oil_and_Gas_Field_(Alberta,_Canada)"
OG0009171,Worsley,,oil and gas,field,Canada,Alberta,56.557,-119.011,exact,operating,2022,1959,,,,,Onshore,Unknown,"https://www.gem.wiki/Worsley_Oil_and_Gas_Field_(Alberta,_Canada)"
OG0009172,Wrentham,,oil and gas,field,Canada,Alberta,49.464,-112.167,exact,operating,2022,1963,,,,,Onshore,Unknown,"https://www.gem.wiki/Wrentham_Oil_and_Gas_Field_(Alberta,_Canada)"
OG0009175,Zama,,oil and gas,field,Canada,Alberta,59.207,-118.656,exact,operating,2019,1966,,Paramount Resources Ltd.,,,Onshore,Conventional,"https://www.gem.wiki/Zama_Oil_and_Gas_Field_(Alberta,_Canada)"
OG0009176,Zeues,,gas,field,Canada,Alberta,59.343,-119.812,exact,operating,2019,1988,,,,,Onshore,Unknown,"https://www.gem.wiki/Zeues_Gas_Field_(Alberta,_Canada)"
OG0009180,Perla,Perla,oil and gas,field,Venezuela,,12.01608,-70.549766,approximate,operating,2015,2009,2015,Card?n IV S.A,Eni S.P.A. (50%);Repsol (50%),Eni S.P.A. (50%);Repsol SA (50%),Offshore,Conventional,https://www.gem.wiki/Perla_Oil_and_Gas_Field_(Venezuela)
OG0009181,Junin 5,Jun?n 5,oil and gas,field,Venezuela,,8.4308,-65.2068,approximate,operating,2018,,,Petrojun?n,Eni S.P.A. (40%);PDVSA (60%),Eni S.P.A. (40%);PDVSA (60%),Unknown,Unknown,https://www.gem.wiki/Junin_5_Oil_and_Gas_Field_(Venezuela)
OG0009182,Dobokubi,Dobokubi,oil,field,Venezuela,,8.941,-64.426,approximate,operating,2016,1981,,PDVSA,PDVSA,PDVSA,Onshore,Conventional,https://www.gem.wiki/Dobokubi_Oil_Field_(Venezuela)
OG0009183,Zuata Norte,Zuata Norte,oil,field,Venezuela,,,,,operating,2016,1981,,PDVSA,,,Unknown,Unknown,https://www.gem.wiki/Zuata_Norte_Oil_Field_(Venezuela)
OG0009184,Melones,Melones,oil,field,Venezuela,,8.748080975,-63.8307227,exact,operating,2016,1955,,PDVSA,,,Onshore,Unknown,https://www.gem.wiki/Melones_Oil_Field_(Venezuela)
OG0009185,Urd. Este Lago,Urd. Este Lago,oil,field,Venezuela,,,,,operating,2016,1955,,PDVSA,,,Unknown,Unknown,https://www.gem.wiki/Urd._Este_Lago_Oil_Field_(Venezuela)
OG0009186,Orocual,Orocual,oil,field,Venezuela,,9.853236547,-63.36824828,exact,operating,2021,1958,,PDVSA,,,Onshore,Conventional,https://www.gem.wiki/Orocual_Oil_Field_(Venezuela)
OG0009187,Travi,Travi,oil,field,Venezuela,,,,,operating,2016,2004,,PDVSA,,,Unknown,Unknown,https://www.gem.wiki/Travi_Oil_Field_(Venezuela)
OG0009188,El Carito,El Carito,oil,field,Venezuela,,9.375,-63.916,exact,operating,2021,1988,,PDVSA,,,Onshore,Conventional,https://www.gem.wiki/El_Carito_Oil_Field_(Venezuela)
OG0009189,Boquer?n,Boquer?n,oil,field,Venezuela,,9.414,-63.021,approximate,operating,2021,1989,,"Boquer?n, S.A.",PDVSA (60%);Roszarubezhneft (26.7%);OMV (13.3%),PDVSA (60%);Roszarubezhneft (26.7%);OMV Aktiengesellschaft (13.3%),Onshore,Conventional,https://www.gem.wiki/Boquer?n_Oil_Field_(Venezuela)
OG0009190,Kaki,Kaki,oil and gas,field,Venezuela,,9.248,-64.416,exact,operating,2021,1953,,"Petrolera Kaki, S.A.",PDVSA (60%);Inelectra (22.7%);Inversiones Polar S.A. (17.3%),PDVSA (60%);Inversiones Polar S.A. (17.3%),Unknown,Unknown,https://www.gem.wiki/Kaki_Oil_and_Gas_Field_(Venezuela)
OG0009191,Onado,Onado,oil and gas,field,Venezuela,,9.3604,-63.6967,exact,operating,2021,1971,,"Petronado, S.A.",PDVSA (60%);Compa??a General De Combustibles S.A. (26%);Petroecuador (8.4%);Korea National Oil Corporation (5.6%),PDVSA (60%);Corporacion America International (nan%);Korea National Oil Corporation (5.6%),Unknown,Unknown,https://www.gem.wiki/Onado_Oil_and_Gas_Field_(Venezuela)
OG0009196,Acema,Acema,oil,field,Venezuela,,9.193300855,-63.58120411,exact,operating,2021,1966,,"Petroven-Bras, S.A.",PDVSA (60%);Integra Oil and Gas SAS (34.5%);Coroil (5.5%),PDVSA (60%);Integra Oil and Gas SAS (34.5%),Onshore,Unknown,https://www.gem.wiki/Acema_Oil_Field_(Venezuela)
OG0009198,Pedernales,Pedernales,oil and gas,field,Venezuela,,9.977697888,-62.25907492,exact,operating,2021,1933,,"Petrowarao, S.A.",PDVSA (60%);Perenco (40%),PDVSA (60%);Perenco (40%),Offshore,Unknown,https://www.gem.wiki/Pedernales_Oil_and_Gas_Field_(Venezuela)
OG0009202,Caracoles,Caracoles,oil and gas,field,Venezuela,,,,,operating,2021,1952,,"Petrolera Sino-Venezolana, S.A.",PDVSA (75%);CNPC (25%),PDVSA (75%);CNPC (25%),Unknown,Unknown,https://www.gem.wiki/Caracoles_Oil_and_Gas_Field_(Venezuela)
OG0009204,DZO,DZO,oil and gas,field,Venezuela,,,,,operating,2018,,,"Petroperij?, S.A.",PDVSA (60%);Roszarubezhneft (40%),PDVSA (60%);Roszarubezhneft (40%),Unknown,Unknown,https://www.gem.wiki/DZO_Oil_and_Gas_Field_(Venezuela)
OG0009206,Mejillones,Mejillones,gas,field,Venezuela,,10.8531,-62.0685,exact,discovered,2021,1980,,,Petrobras (35%);PDVSA (65%),Petr?leo Brasileiro S.A. (35%);PDVSA (65%),Offshore,Unknown,https://www.gem.wiki/Mejillones_Gas_Field_(Venezuela)
OG0009209,El Roble,El Roble,oil,field,Venezuela,,9.441061493,-64.5597976,exact,operating,2021,1939,,PDVSA,,,Onshore,Unknown,https://www.gem.wiki/El_Roble_Oil_Field_(Venezuela)
OG0009294,13019/Cold Lake,,oil and gas,project,Canada,Alberta,53.574,-110.141,exact,,,,,Acceleware Ltd,,,Onshore,Unknown,"https://www.gem.wiki/13019/Cold_Lake_Oil_and_Gas_Project_(Alberta,_Canada)"
OG0009295,13020/Peace River Area 2,,oil and gas,project,Canada,Alberta,56.545,-116.22,exact,,,,,Woodcote Oil Corp.,,,Onshore,Unknown,"https://www.gem.wiki/13020/Peace_River_Area_2_Oil_and_Gas_Project_(Alberta,_Canada)"
OG0009302,Athabasca Area - Scheme 10097GGG Oil Sands,,oil,project,Canada,Alberta,55.529,-110.925,exact,operating,2020,,,Canadian Natural Resources Limited (?),,,Onshore,Unconventional,"https://www.gem.wiki/Athabasca_Area_-_Scheme_10097GGG_Oil_Sands_Project_(Alberta,_Canada)"
OG0009303,Cold Lake Area - Scheme 10103Z Oil Sands,,oil,project,Canada,Alberta,54.534,-110.394,exact,operating,2020,,,Osum Production Corp.,,,Onshore,Unconventional,"https://www.gem.wiki/Cold_Lake_Area_-_Scheme_10103Z_Oil_Sands_Project_(Alberta,_Canada)"
OG0009306,10159A/Athabasca,,oil and gas,project,Canada,Alberta,55.668,-110.75,exact,,,,,MEG Energy Corp.,,,Onshore,Unknown,"https://www.gem.wiki/10159A/Athabasca_Oil_and_Gas_Project_(Alberta,_Canada)"
OG0009313,10419Hh/Athabasca,,oil and gas,project,Canada,Alberta,57.222,-111.032,exact,,,,,Husky Oil Operations Limited (?),,,Onshore,Unknown,"https://www.gem.wiki/10419Hh/Athabasca_Oil_and_Gas_Project_(Alberta,_Canada)"
OG0009314,Athabasca Area - Scheme 10423Y Oil Sands,,oil,project,Canada,Alberta,55.998,-113.447,exact,operating,2020,,,Canadian Natural Resources Limited,,,Onshore,Unconventional,"https://www.gem.wiki/Athabasca_Area_-_Scheme_10423Y_Oil_Sands_Project_(Alberta,_Canada)"
OG0009321,Peace River Area 2 Area - Scheme 10557J Oil Sands,,oil,project,Canada,Alberta,56.314,-116.605,exact,operating,2020,,,Canadian Natural Upgrading Limited,,,Onshore,Unconventional,"https://www.gem.wiki/Peace_River_Area_2_Area_-_Scheme_10557J_Oil_Sands_Project_(Alberta,_Canada)"
OG0009322,Athabasca Area - Scheme 10587S Oil Sands,,oil,project,Canada,Alberta,56.123,-111.75,exact,operating,2020,,,Connacher Oil And Gas Limited,,,Onshore,Unconventional,"https://www.gem.wiki/Athabasca_Area_-_Scheme_10587S_Oil_Sands_Project_(Alberta,_Canada)"
OG0009324,10618H/Cold Lake,,oil and gas,project,Canada,Alberta,53.689,-110.874,exact,,,,,Canadian Natural Resources Limited,,,Onshore,Unknown,"https://www.gem.wiki/10618H/Cold_Lake_Oil_and_Gas_Project_(Alberta,_Canada)"
OG0009329,10745D/Peace River Area 2,,oil,project,Canada,Alberta,56.226,-116.803,exact,operating,2023,,,Obsidian Energy Ltd,,,Onshore,Unknown,"https://www.gem.wiki/10745D/Peace_River_Area_2_Oil_Project_(Alberta,_Canada)"
OG0009330,Athabasca Area - Scheme 10773EEE Oil Sands,,oil,project,Canada,Alberta,55.678,-110.737,exact,operating,2020,,,MEG Energy Corp.,,,Onshore,Unconventional,"https://www.gem.wiki/Athabasca_Area_-_Scheme_10773EEE_Oil_Sands_Project_(Alberta,_Canada)"
OG0009332,Athabasca Area - Scheme 10787R Oil Sands,,oil,project,Canada,Alberta,55.968,-113.238,exact,operating,2020,,,Canadian Natural Resources Limited,,,Onshore,Unconventional,"https://www.gem.wiki/Athabasca_Area_-_Scheme_10787R_Oil_Sands_Project_(Alberta,_Canada)"
OG0009334,10828E/Cold Lake,,oil,project,Canada,Alberta,53.759,-110.119,exact,operating,2023,,,Canadian Natural Resources Limited,,,Onshore,Unknown,"https://www.gem.wiki/10828E/Cold_Lake_Oil_Project_(Alberta,_Canada)"
OG0009337,Athabasca Area - Scheme 10935AA Oil Sands,,oil,project,Canada,Alberta,55.797,-111.473,exact,operating,2020,,,Athabasca Oil Corporation,,,Onshore,Unconventional,"https://www.gem.wiki/Athabasca_Area_-_Scheme_10935AA_Oil_Sands_Project_(Alberta,_Canada)"
OG0009342,Peace River Area 2 Area - Scheme 11060K Oil Sands,,oil,project,Canada,Alberta,56.14,-116.672,exact,operating,2020,,,Obsidian Energy Ltd,,,Onshore,Unconventional,"https://www.gem.wiki/Peace_River_Area_2_Area_-_Scheme_11060K_Oil_Sands_Project_(Alberta,_Canada)"
OG0009345,11191C/Cold Lake,,oil,project,Canada,Alberta,53.548,-110.817,exact,operating,2023,,,West Lake Energy Corp.,,,Onshore,Unknown,"https://www.gem.wiki/11191C/Cold_Lake_Oil_Project_(Alberta,_Canada)"
OG0009353,Peace River Area 2 Area - Scheme 11306D Oil Sands,,oil,project,Canada,Alberta,56.256,-116.822,exact,operating,2020,,,Baytex Energy Ltd,,,Onshore,Unconventional,"https://www.gem.wiki/Peace_River_Area_2_Area_-_Scheme_11306D_Oil_Sands_Project_(Alberta,_Canada)"
OG0009357,11337M/Athabasca,,oil and gas,project,Canada,Alberta,56.399,-112.89,exact,,,,,Canadian Natural Resources Limited,,,Onshore,Unknown,"https://www.gem.wiki/11337M/Athabasca_Oil_and_Gas_Project_(Alberta,_Canada)"
OG0009365,Athabasca Area - Scheme 11387G Oil Sands,,oil,project,Canada,Alberta,55.576,-110.977,exact,operating,2020,,,Harvest Operations Corp.,,,Onshore,Unconventional,"https://www.gem.wiki/Athabasca_Area_-_Scheme_11387G_Oil_Sands_Project_(Alberta,_Canada)"
OG0009400,11643D/Cold Lake,,oil and gas,project,Canada,Alberta,53.794,-110.557,exact,,,,,Canadian Natural Resources Limited,,,Onshore,Unknown,"https://www.gem.wiki/11643D/Cold_Lake_Oil_and_Gas_Project_(Alberta,_Canada)"
OG0009409,Athabasca Area - Scheme 11715R Oil Sands,,oil,project,Canada,Alberta,56.829,-112.183,exact,operating,2020,,,PetroChina Canada Ltd,,,Onshore,Unconventional,"https://www.gem.wiki/Athabasca_Area_-_Scheme_11715R_Oil_Sands_Project_(Alberta,_Canada)"
OG0009414,11730A/Cold Lake,,oil and gas,project,Canada,Alberta,53.829,-110.879,exact,,,,,Canadian Natural Resources Limited,,,Onshore,Unknown,"https://www.gem.wiki/11730A/Cold_Lake_Oil_and_Gas_Project_(Alberta,_Canada)"
OG0009416,11751A/Cold Lake,,oil,project,Canada,Alberta,53.563,-110.69,exact,operating,2023,,,Canadian Natural Resources Limited,,,Onshore,Unknown,"https://www.gem.wiki/11751A/Cold_Lake_Oil_Project_(Alberta,_Canada)"
OG0009423,Athabasca Area - Scheme 11888F Oil Sands,,oil,project,Canada,Alberta,56.492,-111.415,exact,operating,2020,,,Athabasca Oil Corporation,,,Onshore,Unconventional,"https://www.gem.wiki/Athabasca_Area_-_Scheme_11888F_Oil_Sands_Project_(Alberta,_Canada)"
OG0009425,Athabasca Area - Scheme 11910H Oil Sands,,oil,project,Canada,Alberta,56.284,-111.669,exact,operating,2020,,,Japan Canada Oil Sands Limited,,,Onshore,Unconventional,"https://www.gem.wiki/Athabasca_Area_-_Scheme_11910H_Oil_Sands_Project_(Alberta,_Canada)"
OG0009431,12015B/Athabasca,,oil and gas,project,Canada,Alberta,57.039,-111.045,exact,,,,,Suncor Energy Inc.,,,Onshore,Unknown,"https://www.gem.wiki/12015B/Athabasca_Oil_and_Gas_Project_(Alberta,_Canada)"
OG0009440,Athabasca Area - Scheme 12218R Oil Sands,,oil,project,Canada,Alberta,55.464,-113.849,exact,operating,2020,,,Deltastream Energy Corporation,,,Onshore,Unconventional,"https://www.gem.wiki/Athabasca_Area_-_Scheme_12218R_Oil_Sands_Project_(Alberta,_Canada)"
OG0009447,12301C/Athabasca,,oil and gas,project,Canada,Alberta,55.425,-110.827,exact,,,,,Canadian Natural Resources Limited,,,Onshore,Unknown,"https://www.gem.wiki/12301C/Athabasca_Oil_and_Gas_Project_(Alberta,_Canada)"
OG0009456,Athabasca Area - Scheme 12471O Oil Sands,,oil,project,Canada,Alberta,55.345,-113.789,exact,operating,2020,,,Spur Petroleum Ltd,,,Onshore,Unconventional,"https://www.gem.wiki/Athabasca_Area_-_Scheme_12471O_Oil_Sands_Project_(Alberta,_Canada)"
OG0009481,12841A/Peace River Area 2,,oil and gas,project,Canada,Alberta,56.585,-116.084,exact,,,,,Spur Petroleum Ltd,,,Onshore,Unknown,"https://www.gem.wiki/12841A/Peace_River_Area_2_Oil_and_Gas_Project_(Alberta,_Canada)"
OG0009490,Cold Lake Area - Scheme 6410W Oil Sands,,oil,project,Canada,Alberta,54.056,-110.584,exact,operating,2020,,,Cona Resources Ltd,,,Onshore,Unconventional,"https://www.gem.wiki/Cold_Lake_Area_-_Scheme_6410W_Oil_Sands_Project_(Alberta,_Canada)"
OG0009502,7990P/Cold Lake,,oil,project,Canada,Alberta,53.592,-110.175,exact,operating,2020,,,Husky Oil Operations Limited,,,Onshore,Unknown,"https://www.gem.wiki/7990P/Cold_Lake_Oil_Project_(Alberta,_Canada)"
OG0009511,Peace River Area 2 Area - Scheme 8143FF Oil Sands,,oil,project,Canada,Alberta,56.358,-116.768,exact,operating,2020,,,Canadian Natural Upgrading Limited,,,Onshore,Unconventional,"https://www.gem.wiki/Peace_River_Area_2_Area_-_Scheme_8143FF_Oil_Sands_Project_(Alberta,_Canada)"
OG0009515,8179D/Cold Lake,,oil,project,Canada,Alberta,54.371,-110.511,exact,operating,2023,,,Canadian Natural Resources Limited,,,Onshore,Unknown,"https://www.gem.wiki/8179D/Cold_Lake_Oil_Project_(Alberta,_Canada)"
OG0009523,8536A/Cold Lake,,oil,project,Canada,Alberta,54.395,-110.72,exact,operating,2020,,,Canadian Natural Resources Limited,,,Onshore,Unknown,"https://www.gem.wiki/8536A/Cold_Lake_Oil_Project_(Alberta,_Canada)"
OG0009524,Cold Lake Area - Scheme 8558UU Oil Sands,,oil,project,Canada,Alberta,54.662,-110.423,exact,operating,2020,,,Imperial Oil Resources Limited,,,Onshore,Unconventional,"https://www.gem.wiki/Cold_Lake_Area_-_Scheme_8558UU_Oil_Sands_Project_(Alberta,_Canada)"
OG0009526,8584B/Athabasca,,oil and gas,project,Canada,Alberta,56.69,-112.677,exact,,,,,ConocoPhillips Canada Resources Corp.,,,Onshore,Unknown,"https://www.gem.wiki/8584B/Athabasca_Oil_and_Gas_Project_(Alberta,_Canada)"
OG0009528,8611B/Cold Lake,,oil and gas,project,Canada,Alberta,53.715,-110.252,exact,,,,,Canadian Natural Resources Limited,,,Onshore,Unknown,"https://www.gem.wiki/8611B/Cold_Lake_Oil_and_Gas_Project_(Alberta,_Canada)"
OG0009529,8623Iiii/Athabasca,,oil and gas,project,Canada,Alberta,55.07,-110.645,exact,,,,,Cenovus Energy Inc. (?),,,Onshore,Unconventional,"https://www.gem.wiki/8623Iiii/Athabasca_Oil_and_Gas_Project_(Alberta,_Canada)"
OG0009532,Athabasca Area - Scheme 8668FFF Oil Sands,,oil,project,Canada,Alberta,57.044,-111.901,exact,operating,2020,,,Suncor Energy Inc.,,,Onshore,Unconventional,"https://www.gem.wiki/Athabasca_Area_-_Scheme_8668FFF_Oil_Sands_Project_(Alberta,_Canada)"
OG0009535,Athabasca Area - Scheme 8788P Oil Sands,,oil,project,Canada,Alberta,56.323,-111.659,exact,operating,2020,,,Greenfire Hangingstone Operating Corporation,,,Onshore,Unconventional,"https://www.gem.wiki/Athabasca_Area_-_Scheme_8788P_Oil_Sands_Project_(Alberta,_Canada)"
OG0009537,Athabasca Area - Scheme 8870KKKK Oil Sands,,oil,project,Canada,Alberta,57.233,-110.873,exact,operating,2020,,,Suncor Energy Inc.,,,Onshore,Unconventional,"https://www.gem.wiki/Athabasca_Area_-_Scheme_8870KKKK_Oil_Sands_Project_(Alberta,_Canada)"
OG0009538,Cold Lake Area - Scheme 8908T Oil Sands,,oil,project,Canada,Alberta,54.187,-110.514,exact,operating,2020,,,Canadian Natural Resources Limited,,,Onshore,Unconventional,"https://www.gem.wiki/Cold_Lake_Area_-_Scheme_8908T_Oil_Sands_Project_(Alberta,_Canada)"
OG0009544,Cold Lake Area - Scheme 9140XX Oil Sands,,oil,project,Canada,Alberta,54.792,-110.61,exact,operating,2020,,,Canadian Natural Resources Limited (?),,,Onshore,Unconventional,"https://www.gem.wiki/Cold_Lake_Area_-_Scheme_9140XX_Oil_Sands_Project_(Alberta,_Canada)"
OG0009547,9266B/Cold Lake,,oil,project,Canada,Alberta,53.65,-110.797,exact,operating,2020,,,Harvest Operations Corp.,,,Onshore,Unknown,"https://www.gem.wiki/9266B/Cold_Lake_Oil_Project_(Alberta,_Canada)"
OG0009549,9278P/Cold Lake,,oil,project,Canada,Alberta,54.332,-110.493,exact,operating,2020,,,Baytex Energy Ltd,,,Onshore,Unknown,"https://www.gem.wiki/9278P/Cold_Lake_Oil_Project_(Alberta,_Canada)"
OG0009554,9387S/Cold Lake,,oil,project,Canada,Alberta,54.016,-110.883,exact,operating,2023,,,Canadian Natural Resources Limited,,,Onshore,Unknown,"https://www.gem.wiki/9387S/Cold_Lake_Oil_Project_(Alberta,_Canada)"
OG0009556,Cold Lake Area - Scheme 9415HH Oil Sands,,oil,project,Canada,Alberta,53.778,-110.398,exact,operating,2020,,,Canadian Natural Resources Limited,,,Onshore,Unconventional,"https://www.gem.wiki/Cold_Lake_Area_-_Scheme_9415HH_Oil_Sands_Project_(Alberta,_Canada)"
OG0009558,Athabasca Area - Scheme 9426VV Oil Sands,,oil,project,Canada,Alberta,56.129,-110.918,exact,operating,2020,,,ConocoPhillips Canada Resources Corp.,,,Onshore,Unconventional,"https://www.gem.wiki/Athabasca_Area_-_Scheme_9426VV_Oil_Sands_Project_(Alberta,_Canada)"
OG0009561,9466R/Athabasca,,oil,project,Canada,Alberta,55.914,-113.267,exact,operating,2020,,,Canadian Natural Resources Limited,,,Onshore,Unknown,"https://www.gem.wiki/9466R/Athabasca_Oil_Project_(Alberta,_Canada)"
OG0009563,Athabasca Area - Scheme 9485FFF Oil Sands,,oil,project,Canada,Alberta,56.362,-110.961,exact,operating,2020,,,CNOOC Petroleum North America ULC,,,Onshore,Unconventional,"https://www.gem.wiki/Athabasca_Area_-_Scheme_9485FFF_Oil_Sands_Project_(Alberta,_Canada)"
OG0009568,9631C/Cold Lake,,oil and gas,project,Canada,Alberta,54.371,-110.679,exact,,,,,Devon Canada Corporation,,,Onshore,Unknown,"https://www.gem.wiki/9631C/Cold_Lake_Oil_and_Gas_Project_(Alberta,_Canada)"
OG0009570,Athabasca Area - Scheme 9673Q Oil Sands,,oil,project,Canada,Alberta,56.132,-113.03,exact,operating,2020,,,Canadian Natural Resources Limited,,,Onshore,Unconventional,"https://www.gem.wiki/Athabasca_Area_-_Scheme_9673Q_Oil_Sands_Project_(Alberta,_Canada)"
OG0009577,Cold Lake Area - Scheme 9835Z Oil Sands,,oil,project,Canada,Alberta,54.564,-110.563,exact,operating,2020,,,Husky Oil Operations Limited,,,Onshore,Unconventional,"https://www.gem.wiki/Cold_Lake_Area_-_Scheme_9835Z_Oil_Sands_Project_(Alberta,_Canada)"
OG0009579,9874B/Peace River Area 2,,oil and gas,project,Canada,Alberta,56.341,-116.729,exact,,,,,Shell Canada Energy,,,Onshore,Unknown,"https://www.gem.wiki/9874B/Peace_River_Area_2_Oil_and_Gas_Project_(Alberta,_Canada)"
OG0009587,11256I/Cold Lake,,oil,project,Canada,Alberta,,,,operating,2023,,,West Lake Energy Corp.,,,Unknown,Unknown,"https://www.gem.wiki/11256I/Cold_Lake_Oil_Project_(Alberta,_Canada)"
OG0009588,Cold Lake Area - Scheme 11477R Oil Sands,,oil,project,Canada,Alberta,54.652,-111.049,exact,operating,2020,,,Canadian Natural Resources Limited,,,Onshore,Unconventional,"https://www.gem.wiki/Cold_Lake_Area_-_Scheme_11477R_Oil_Sands_Project_(Alberta,_Canada)"
OG0009596,Athabasca Area - Scheme 12572D Oil Sands,,oil,project,Canada,Alberta,55.466,-114.013,exact,operating,2020,,,Cenovus Energy Inc.,,,Onshore,Unconventional,"https://www.gem.wiki/Athabasca_Area_-_Scheme_12572D_Oil_Sands_Project_(Alberta,_Canada)"
OG0009598,12641/Cold Lake,,oil and gas,project,Canada,Alberta,,,,,,,,Canadian Natural Resources Limited,,,Unknown,Unknown,"https://www.gem.wiki/12641/Cold_Lake_Oil_and_Gas_Project_(Alberta,_Canada)"
OG0009601,12768A/Cold Lake,,oil and gas,project,Canada,Alberta,,,,,,,,Canadian Natural Resources Limited,,,Unknown,Unknown,"https://www.gem.wiki/12768A/Cold_Lake_Oil_and_Gas_Project_(Alberta,_Canada)"
OG0009603,12827A/Cold Lake,,oil and gas,project,Canada,Alberta,,,,,,,,Canadian Natural Resources Limited,,,Unknown,Unknown,"https://www.gem.wiki/12827A/Cold_Lake_Oil_and_Gas_Project_(Alberta,_Canada)"
OG0009607,Cold Lake Area - Scheme 4746QQ Oil Sands,,oil,project,Canada,Alberta,53.718,-110.645,exact,operating,2020,,,Canadian Natural Resources Limited,,,Onshore,Unconventional,"https://www.gem.wiki/Cold_Lake_Area_-_Scheme_4746QQ_Oil_Sands_Project_(Alberta,_Canada)"
OG0009610,Cold Lake Area - Scheme 7936TT Oil Sands,,oil,project,Canada,Alberta,54.477,-110.879,exact,operating,2020,,,Canadian Natural Resources Limited,,,Onshore,Unconventional,"https://www.gem.wiki/Cold_Lake_Area_-_Scheme_7936TT_Oil_Sands_Project_(Alberta,_Canada)"
OG0009611,8041B/Cold Lake,,oil and gas,project,Canada,Alberta,,,,,,,,Canadian Natural Resources Limited,,,Unknown,Unknown,"https://www.gem.wiki/8041B/Cold_Lake_Oil_and_Gas_Project_(Alberta,_Canada)"
OG0009612,Cold Lake Area - Scheme 8042P Oil Sands,,oil,project,Canada,Alberta,54.379,-111.143,exact,operating,2020,,,Canadian Natural Resources Limited,,,Onshore,Unconventional,"https://www.gem.wiki/Cold_Lake_Area_-_Scheme_8042P_Oil_Sands_Project_(Alberta,_Canada)"
OG0009613,8085B/Athabasca,,oil and gas,project,Canada,Alberta,,,,,,,,Canadian Natural Resources Limited,,,Unknown,Unknown,"https://www.gem.wiki/8085B/Athabasca_Oil_and_Gas_Project_(Alberta,_Canada)"
OG0009614,8304B/Athabasca,,oil and gas,project,Canada,Alberta,,,,,,,,Canadian Natural Resources Limited,,,Unknown,Unknown,"https://www.gem.wiki/8304B/Athabasca_Oil_and_Gas_Project_(Alberta,_Canada)"
OG0009615,8319/Cold Lake,,oil,project,Canada,Alberta,,,,operating,2020,,,Canadian Natural Resources Limited,,,Unknown,Unknown,"https://www.gem.wiki/8319/Cold_Lake_Oil_Project_(Alberta,_Canada)"
OG0009616,Athabasca Area - Scheme 9404X Oil Sands,,oil,project,Canada,Alberta,56.146,-113.148,exact,operating,2020,,,Canadian Natural Resources Limited,,,Onshore,Unconventional,"https://www.gem.wiki/Athabasca_Area_-_Scheme_9404X_Oil_Sands_Project_(Alberta,_Canada)"
OG0009617,9698A/Athabasca,,oil and gas,project,Canada,Alberta,,,,,,,,Atlas Energy Ltd,,,Unknown,Unknown,"https://www.gem.wiki/9698A/Athabasca_Oil_and_Gas_Project_(Alberta,_Canada)"
OG0009618,9811B/Peace River Area 2,,oil and gas,project,Canada,Alberta,,,,,,,,Baytex Energy Ltd,,,Unknown,Unknown,"https://www.gem.wiki/9811B/Peace_River_Area_2_Oil_and_Gas_Project_(Alberta,_Canada)"
OG0009619,Athabasca Area - Scheme 10419GG Oil Sands,,oil,project,Canada,Alberta,57.222,-111.032,exact,operating,2020,,,Husky Oil Operations Limited,,,Onshore,Unconventional,"https://www.gem.wiki/Athabasca_Area_-_Scheme_10419GG_Oil_Sands_Project_(Alberta,_Canada)"
OG0009620,Athabasca Area - Scheme 11475II Oil Sands,,oil,project,Canada,Alberta,55.429,-111.165,exact,operating,2020,,,Canadian Natural Resources Limited,,,Onshore,Unconventional,"https://www.gem.wiki/Athabasca_Area_-_Scheme_11475II_Oil_Sands_Project_(Alberta,_Canada)"
OG0009621,12564G/Peace River Area 2,,oil,project,Canada,Alberta,,,,operating,2020,,,Islander Oil & Gas Inc.,,,Unknown,Unknown,"https://www.gem.wiki/12564G/Peace_River_Area_2_Oil_Project_(Alberta,_Canada)"
OG0009622,Athabasca Area - Scheme 8591SSS Oil Sands,,oil,project,Canada,Alberta,55.578,-110.759,exact,operating,2020,,,Cenovus Energy Inc.,,,Onshore,Unconventional,"https://www.gem.wiki/Athabasca_Area_-_Scheme_8591SSS_Oil_Sands_Project_(Alberta,_Canada)"
OG0009623,Athabasca Area - Scheme 8623GGGG Oil Sands,,oil,project,Canada,Alberta,55.07,-110.645,exact,operating,2020,,,Cenovus Energy Inc.,,,Onshore,Unconventional,"https://www.gem.wiki/Athabasca_Area_-_Scheme_8623GGGG_Oil_Sands_Project_(Alberta,_Canada)"
